status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
669417179838095_927659247347219,DANCERS- where ya'll at? If you had a shot to hit the floor with any artist who would you vibe with and why? 🎶🎶🎶,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927659247347219/?type=3,https://www.facebook.com/FreshEmpire/posts/927659247347219:0,2016-04-23 12:40:00,94,0,3,91,3,0,0,0,0
669417179838095_946159828830494,"Our first theme in the Fresh Moves dance challenge is SHAKE. It seems easy, but the Kinjaz put their own twist on it. Think you can handle it?",Vinh,video,https://www.facebook.com/FreshEmpire/videos/946159828830494/,https://www.facebook.com/FreshEmpire/videos/946159828830494/,2016-04-22 15:43:00,6267,84,614,5979,201,76,6,0,2
669417179838095_946090815504062,Enter the Fresh Moves dance challenge to see how your skills stack up against the competition.,Ben,video,https://www.facebook.com/FreshEmpire/videos/946090815504062/,https://www.facebook.com/FreshEmpire/videos/946090815504062/,2016-04-20 19:30:00,444,5,30,432,12,0,0,0,0
669417179838095_931457443634066,LONG LIVE FRESH EMPIRE. Keep it fresh. Live tobacco-free. Hit the ❤️ if you're feeling this video.,Long Live Fresh Empire,video,https://www.facebook.com/FreshEmpire/videos/931457443634066/,https://www.facebook.com/FreshEmpire/videos/931457443634066/,2016-04-20 17:50:00,523,14,34,462,56,1,3,0,1
669417179838095_945928102187000,Who fell through the Versa-Style in LA or Spring Live in Raleigh and kicked it with Fresh Empire? Check out the pics and tag yourself and your squad!,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.945923478854129.1073741902.669417179838095/945923542187456/?type=3,https://www.facebook.com/FreshEmpire/posts/945928102187000,2016-04-20 10:24:38,1153,3,0,1142,7,0,3,0,1
669417179838095_927644684015342,Are your younger bros always checkin' your style to see what's good? SHARE if you live tobacco-free for the love of your fam.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927644684015342/?type=3,https://www.facebook.com/FreshEmpire/posts/927644684015342:0,2016-04-19 17:30:00,1727,16,46,1655,52,13,5,1,1
669417179838095_927644154015395,Three words to help yourself through any situation: I GOT THIS. What's your mantra? 💯💪💯,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927644154015395/?type=3,https://www.facebook.com/FreshEmpire/posts/927644154015395:0,2016-04-18 16:11:00,496,1,5,491,5,0,0,0,0
669417179838095_927643347348809,LIKE if you wake up just to get dressed and be fly! 💯💯💯,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927643347348809/?type=3,https://www.facebook.com/FreshEmpire/posts/927643347348809:0,2016-04-16 15:30:00,805,3,5,788,16,0,1,0,0
669417179838095_927640647349079,"FRFR, your lane is meant for you to make boss moves. What moves are you making right now? 👑💪👑",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927640647349079/?type=3,https://www.facebook.com/FreshEmpire/posts/927640647349079:0,2016-04-15 13:01:01,614,4,11,600,10,4,0,0,0
669417179838095_927662620680215,Rep for your squad and your family. Check out this vid.,Family Over Everything,video,https://www.facebook.com/FreshEmpire/videos/927662620680215/,https://www.facebook.com/FreshEmpire/videos/927662620680215/,2016-04-14 17:03:00,3597,40,286,3497,71,23,4,2,0
669417179838095_941343209312156,"Did you fall through the Fresh Empire booth this weekend? We were in ATL, Dallas, New Jersey and NYC.",Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.941325549313922.1073741901.669417179838095/941325589313918/?type=3,https://www.facebook.com/FreshEmpire/posts/941343209312156,2016-04-12 21:11:33,1135,1,0,1121,14,0,0,0,0
669417179838095_927686754011135,MOTIVATION MONDAY: Dream. Plan. Live. 💯💯💯,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927686754011135/?type=3,https://www.facebook.com/FreshEmpire/posts/927686754011135:0,2016-04-11 07:33:00,391,4,8,385,6,0,0,0,0
669417179838095_927635024016308,Show some ❤ on National Sibling Day and TAG your true Day 1s! Let 'em know you live tobacco-free for the love of family.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927635024016308/?type=3,https://www.facebook.com/FreshEmpire/posts/927635024016308:0,2016-04-10 18:54:00,3592,28,109,3469,108,2,11,1,0
669417179838095_931449556968188,Hit the LOVE button if you rep for all the strong ladies who stay focused on their grind. 💪💪💪,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/931449556968188/?type=3,https://www.facebook.com/FreshEmpire/posts/931449556968188:0,2016-04-08 16:15:00,1111,2,26,1042,67,2,0,0,0
669417179838095_931447060301771,Hit LIKE or LOVE if you know that Hip Hop ain't dead. Check out this video to see why.,Beat Box Skills,video,https://www.facebook.com/FreshEmpire/videos/931447060301771/,https://www.facebook.com/FreshEmpire/videos/931447060301771/,2016-04-06 14:30:00,7645,158,626,7130,368,106,17,4,18
669417179838095_937408916372252,"Did you fall through the Fresh Empire booth this weekend? We were in ATL, Dallas, Houston, Phoenix, and LA.",Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.937389273040883.1073741899.669417179838095/937389299707547/?type=3,https://www.facebook.com/FreshEmpire/posts/937408916372252,2016-04-06 08:58:48,1402,7,0,1391,9,0,2,0,0
669417179838095_927628690683608,LIKE if you're livin' tobacco-free cause you want the lil homies to be just as fresh as you.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927628690683608/?type=3,https://www.facebook.com/FreshEmpire/posts/927628690683608:0,2016-04-05 15:50:00,1084,16,33,1052,26,2,4,0,0
669417179838095_927679574011853,"MOTIVATION MONDAY: Surround yourself with the movers and shakers, dreamers and believers.... and make sure you always dress like you're ready for a million dollar meeting. 💯💯💯",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927679574011853/?type=3,https://www.facebook.com/FreshEmpire/posts/927679574011853:0,2016-04-04 06:19:00,520,5,6,512,8,0,0,0,0
669417179838095_931445743635236,Sassy wedges or some stylish kicks…which shoe represents your style? COMMENT ↓↓↓.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/931445743635236/?type=3,https://www.facebook.com/FreshEmpire/posts/931445743635236:0,2016-04-02 11:07:00,1169,169,30,1107,40,6,12,1,3
669417179838095_927617584018052,Prom season is here! TAG a king that you wanna see up on that throne. 👑👑👑,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/927617584018052/?type=3,https://www.facebook.com/FreshEmpire/posts/927617584018052:0,2016-04-01 14:20:00,830,13,11,807,17,5,1,0,0
669417179838095_934230373356773,,Fresh Empire's cover photo,photo,https://www.facebook.com/FreshEmpire/photos/a.711977672248712.1073741827.669417179838095/934230373356773/?type=3,https://www.facebook.com/FreshEmpire/posts/934230413356769,2016-04-01 10:19:27,25,0,1,25,0,0,0,0,0
669417179838095_910602312386246,"When lil bro is watching you, what are you gonna show him?",Just Like You,video,https://www.facebook.com/FreshEmpire/videos/910602312386246/,https://www.facebook.com/FreshEmpire/videos/910602312386246/,2016-03-30 20:30:00,9412,114,997,8964,263,161,21,2,1
669417179838095_931721506940993,Did you come kick it with us at the Power 106 All Star Basketball Series - Anaheim? Check out the pics and tag the squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.931717066941437.1073741898.669417179838095/931717113608099/?type=3,https://www.facebook.com/FreshEmpire/posts/931721506940993,2016-03-29 20:48:53,1688,7,0,1675,9,3,1,0,0
669417179838095_908249805954830,"Lil sis is tryin' to stunt like you, so keep it tobacco free cause if you smoke, she's more likely to pick it up, too. Drop a comment about what she is copying from you.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908249805954830/?type=3,https://www.facebook.com/FreshEmpire/posts/908249805954830:0,2016-03-29 18:15:00,839,7,7,822,14,0,3,0,0
669417179838095_908249269288217,Woke up on a Monday hungry to get what's yours! BEASTMODE. ⏰⏰⏰,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908249269288217/?type=3,https://www.facebook.com/FreshEmpire/posts/908249269288217:0,2016-03-28 05:20:00,746,0,7,733,8,2,2,1,0
669417179838095_908247605955050,Name your go to cut that got the ladies like 😍. GO!,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908247605955050/?type=3,https://www.facebook.com/FreshEmpire/posts/908247605955050:0,2016-03-26 20:15:00,1686,50,18,1670,14,0,2,0,0
669417179838095_908238929289251,We're always showin' 💚💚💚  to the Fresh Empire ladies cause they keep it tobacco-free. LIKE if that's you.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908238929289251/?type=3,https://www.facebook.com/FreshEmpire/posts/908238929289251:0,2016-03-25 19:30:01,3278,16,55,3194,66,15,3,0,0
669417179838095_925233374256473,https://www.facebook.com/media/set/?set=a.925223577590786.1073741897.669417179838095&type=3,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.925223577590786.1073741897.669417179838095/925223597590784/?type=3,https://www.facebook.com/FreshEmpire/posts/925233374256473,2016-03-22 21:12:49,1074,5,0,1063,7,1,0,0,3
669417179838095_908193722627105,Confidence is key in this game. What drives your confidence? Drop a comment. 💯💯💯,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908193722627105/?type=3,https://www.facebook.com/FreshEmpire/posts/908193722627105:0,2016-03-22 20:10:00,314,5,6,306,7,1,0,0,0
669417179838095_925114654268345,Did you come kick it with us at the Let's Dance Tour in Chicago? Check out the pics and tag the squad.,Let's Dance Tour Chicago,photo,https://www.facebook.com/FreshEmpire/photos/a.925114630935014.1073741896.669417179838095/925114654268345/?type=3,https://www.facebook.com/FreshEmpire/posts/925114654268345,2016-03-22 18:20:12,29,3,1,29,0,0,0,0,0
669417179838095_908236532622824,"Motivation Monday: If you're a dancer, dance. If you're a writer, write. If you're an artist, create. There's no time like NOW to perfect your craft. How many hours a day are you puttin' in? 🕜🕜🕜",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908236532622824/?type=3,https://www.facebook.com/FreshEmpire/posts/908236532622824:0,2016-03-21 06:00:00,206,4,9,201,5,0,0,0,0
669417179838095_908234985956312,"Lil bro is mad young, but already has a vision because of you. Make sure that includes staying fresh and tobacco-free. 😎",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908234985956312/?type=3,https://www.facebook.com/FreshEmpire/posts/908234985956312:0,2016-03-20 21:00:00,739,4,7,728,10,0,0,0,1
669417179838095_908233665956444,"Whether it's hittin' moves in a dance battle or in life, keep it tobacco-free for the love of your lil bro.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908233665956444/?type=3,https://www.facebook.com/FreshEmpire/posts/908233665956444:0,2016-03-18 19:00:00,261,0,4,256,3,0,1,1,0
669417179838095_908241425955668,New. Now. Next. SHARE if you're a legend in the making.,New. Now. Next.,video,https://www.facebook.com/FreshEmpire/videos/908241425955668/,https://www.facebook.com/FreshEmpire/videos/908241425955668/,2016-03-16 18:20:00,866,12,82,847,11,1,2,3,2
669417179838095_920060598107084,Did you and the squad fall through Spring Bling Teen Night? Check out the pics and tag your squad.,Spring Bling Teen Night,photo,https://www.facebook.com/FreshEmpire/photos/a.920060561440421.1073741895.669417179838095/920060598107084/?type=3,https://www.facebook.com/FreshEmpire/posts/920060598107084,2016-03-15 22:53:43,11,0,0,11,0,0,0,0,0
669417179838095_908258972620580,"Keep that bond crazy tight by living tobacco-free, cause if you smoke, she's more likely to smoke too. SHARE if nothing gets between you and your lil sis. 💚💪🏽💚",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908258972620580/?type=3,https://www.facebook.com/FreshEmpire/posts/908258972620580:0,2016-03-15 19:05:00,929,7,33,907,22,0,0,0,0
669417179838095_908220952624382,"Grind it out for yourself, your fam, your squad, and your block. S/O your city below.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908220952624382/?type=3,https://www.facebook.com/FreshEmpire/posts/908220952624382:0,2016-03-14 20:45:00,479,2,10,471,7,1,0,0,0
669417179838095_919287808184363,Did you and the squad fall through Quake Awake? Check out the pics and tag your squad.,Quake Awake,photo,https://www.facebook.com/FreshEmpire/photos/a.919287404851070.1073741892.669417179838095/919287808184363/?type=3,https://www.facebook.com/FreshEmpire/posts/919287808184363,2016-03-14 20:35:12,10,0,1,9,1,0,0,0,0
669417179838095_908200189293125,Females have made a huge mark in Hip Hop over the past decade. Who's the most notable Hip Hop female of all time? 👸🏽👸🏽👸🏽,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908200189293125/?type=3,https://www.facebook.com/FreshEmpire/posts/908200189293125:0,2016-03-13 20:45:00,491,12,3,486,4,0,1,0,0
669417179838095_908197722626705,"Lights, camera, action. 🎥  Your part? Keeping lil bro tobacco-free for the love of family. 💚",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908197722626705/?type=3,https://www.facebook.com/FreshEmpire/posts/908197722626705:0,2016-03-11 20:00:00,1446,5,12,1409,37,0,0,0,0
669417179838095_908773495902461,"As the oldest ones in the fam, we stay lookin' out for all the young ones. Check out our vid to see how ""We Watch Out"" by keeping it tobacco-free.",We Watch Out,video,https://www.facebook.com/FreshEmpire/videos/908773495902461/,https://www.facebook.com/FreshEmpire/videos/908773495902461/,2016-03-09 20:40:00,646,4,65,633,13,0,0,0,0
669417179838095_915373875242423,Did you fall through the Fresh Empire booth at Wild 94.1's Wild Splash? Check out the pics and tag your squad.,Wild 94.1's Wild Splash,photo,https://www.facebook.com/FreshEmpire/photos/a.915373848575759.1073741889.669417179838095/915373875242423/?type=3,https://www.facebook.com/FreshEmpire/posts/915373875242423,2016-03-08 20:33:43,9,0,0,9,0,0,0,0,0
669417179838095_908196709293473,Calling ALL dreamers-- your empire is waiting. SHARE if you're ready.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908196709293473/?type=3,https://www.facebook.com/FreshEmpire/posts/908196709293473:0,2016-03-08 19:30:00,533,1,11,526,4,2,1,0,0
669417179838095_915291288584015,Did you fall through the Fresh Empire booth at the Let's Dance Tour in Atlanta? Check out the pics and tag your squad.,Let's Dance Tour - Atlanta,photo,https://www.facebook.com/FreshEmpire/photos/a.915291075250703.1073741887.669417179838095/915291288584015/?type=3,https://www.facebook.com/FreshEmpire/posts/915291288584015,2016-03-08 16:54:38,7,0,0,7,0,0,0,0,0
669417179838095_908195782626899,Come up as soon as the ☀️  up. What time do you usually start grindin?,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908195782626899/?type=3,https://www.facebook.com/FreshEmpire/posts/908195782626899:0,2016-03-07 06:30:00,2396,14,28,2369,14,9,2,1,1
669417179838095_908194572627020,"LIKE if your lil bros not only get their game from you, but will also live tobacco-free just like you. 💯💯💯",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908194572627020/?type=3,https://www.facebook.com/FreshEmpire/posts/908194572627020:0,2016-03-05 21:30:00,112,0,6,112,0,0,0,0,0
669417179838095_912954098817734,Did you and the squad fall through Power 106 All Star Basketball Series- Franklin? Check out the pics and tag your squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.912947212151756.1073741886.669417179838095/912947255485085/?type=3,https://www.facebook.com/FreshEmpire/posts/912954098817734,2016-03-04 20:04:52,11,0,0,11,0,0,0,0,0
669417179838095_908780345901776,Is lil bro always buggin' cause he wants to be just like you? Check our new vid to see how you can help keep him on point by living tobacco-free.,Lil Brother,video,https://www.facebook.com/FreshEmpire/videos/908780345901776/,https://www.facebook.com/FreshEmpire/videos/908780345901776/,2016-03-03 20:50:00,20452,248,2490,19689,611,31,111,7,3
669417179838095_908170465962764,DJing is one of the 5 elements of Hip Hop. TAG your fav DJ and show some love. 👊👊👊,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908170465962764/?type=3,https://www.facebook.com/FreshEmpire/posts/908170465962764:0,2016-03-02 19:15:00,2462,46,9,2414,36,4,7,0,1
669417179838095_911583608954783,Did you fall through the Fresh Empire booth at Footwerk. Check out the pics and tag your squad.,Footwerk,photo,https://www.facebook.com/FreshEmpire/photos/a.911583475621463.1073741885.669417179838095/911583608954783/?type=3,https://www.facebook.com/FreshEmpire/posts/911583608954783,2016-03-02 09:58:41,9,1,0,9,0,0,0,0,0
669417179838095_908173159295828,Who is the freshest on the block? SHARE if that's you and your fam. 💯💯💯,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/908173159295828/?type=3,https://www.facebook.com/FreshEmpire/posts/908173159295828:0,2016-03-01 21:09:00,324,2,12,313,11,0,0,0,0
669417179838095_911154122331065,Did you fall through the Fresh Empire booth at The Real Birthday Bash? Check out the pics and tag your squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.911151542331323.1073741884.669417179838095/911151602331317/?type=3,https://www.facebook.com/FreshEmpire/posts/911154122331065,2016-03-01 15:58:47,20,1,0,20,0,0,0,0,0
669417179838095_911149962331481,Did you fall through the Fresh Empire booth at The Last Team Standing Showcase? Check out the pics and tag your squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.911145762331901.1073741883.669417179838095/911145775665233/?type=3,https://www.facebook.com/FreshEmpire/posts/911149962331481,2016-03-01 15:47:28,13,1,0,13,0,0,0,0,0
669417179838095_911142515665559,Did you fall through the Fresh Empire booth at  iHeartMemphis Live? Check out the pics and tag your squad.,iHeartMemphis Live,photo,https://www.facebook.com/FreshEmpire/photos/a.911142472332230.1073741882.669417179838095/911142515665559/?type=3,https://www.facebook.com/FreshEmpire/posts/911142515665559,2016-03-01 15:27:21,18,1,0,16,2,0,0,0,0
669417179838095_911134928999651,Did you fall through the Fresh Empire booth at CIAA Basketball Tournament? Check out the pics and tag your squad.,CIAA Basketball Tournament,photo,https://www.facebook.com/FreshEmpire/photos/a.911134852332992.1073741881.669417179838095/911134928999651/?type=3,https://www.facebook.com/FreshEmpire/posts/911134928999651,2016-03-01 15:22:35,5,1,0,5,0,0,0,0,0
669417179838095_911125812333896,Did you fall through the Fresh Empire booth at The Arizona Super Show? Check out the pics and tag your squad.,AZ Supershow,photo,https://www.facebook.com/FreshEmpire/photos/a.911125795667231.1073741880.669417179838095/911125812333896/?type=3,https://www.facebook.com/FreshEmpire/posts/911125812333896,2016-03-01 14:50:33,4,1,0,4,0,0,0,0,0
669417179838095_910922512354226,,Fresh Empire's cover photo,photo,https://www.facebook.com/FreshEmpire/photos/a.711977672248712.1073741827.669417179838095/910922512354226/?type=3,https://www.facebook.com/FreshEmpire/posts/910922569020887,2016-03-01 07:31:23,27,1,2,27,0,0,0,0,0
669417179838095_910523292394148,Did you and the squad fall through Power 106 All Star Basketball Series- Arcadia? Check out the pics and tag your squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.910518419061302.1073741879.669417179838095/910519082394569/?type=3,https://www.facebook.com/FreshEmpire/posts/910523292394148,2016-02-29 12:43:05,4,1,0,4,0,0,0,0,0
669417179838095_891343787645432,Motivation Monday.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/891343787645432/?type=3,https://www.facebook.com/FreshEmpire/posts/891343787645432:0,2016-02-29 11:00:00,9,1,1,9,0,0,0,0,0
669417179838095_885249144921563,Swerve on the cigs to stay fresh and in control. What do you do to take control of your own life? http://bit.ly/FEinControl1,Fresh and In Control,link,http://bit.ly/FEinControl1,https://www.facebook.com/FreshEmpire/posts/885249144921563,2016-02-27 16:50:01,8,1,1,8,0,0,0,0,0
669417179838095_885248801588264,"You call the shots. You define who you are. You are in control.  Besides being tobacco-free, what else makes you the new CEO?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/885248801588264/?type=3,https://www.facebook.com/FreshEmpire/posts/885248801588264:0,2016-02-26 15:50:01,54,1,4,54,0,0,0,0,0
669417179838095_881830718596739,Jayy Starr shares what being a leader means to her. What does it mean to you? COMMENT and let us know.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/881830718596739/?type=3,https://www.facebook.com/FreshEmpire/posts/881830718596739:0,2016-02-25 14:17:01,151,2,2,146,4,0,1,0,0
669417179838095_907685952677882,Did you and the squad come thru Kixfair? Check out the pics and tag the squad!,Kixfair,photo,https://www.facebook.com/FreshEmpire/photos/a.907685909344553.1073741877.669417179838095/907685952677882/?type=3,https://www.facebook.com/FreshEmpire/posts/907685952677882,2016-02-24 15:05:32,21,2,1,19,1,0,1,0,0
669417179838095_885248001588344,Are you and your friends taking control by always grindin' tobacco-free? TAG your friends to give them a salute.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/885248001588344/?type=3,https://www.facebook.com/FreshEmpire/posts/885248001588344:0,2016-02-24 13:48:01,149,3,2,146,3,0,0,0,0
669417179838095_907604939352650,Did you fall through the Fresh Empire booth at The NJ Championship Tournament? Check out the pics and tag your squad.,NJ Championship Tournament,photo,https://www.facebook.com/FreshEmpire/photos/a.907604726019338.1073741876.669417179838095/907604939352650/?type=3,https://www.facebook.com/FreshEmpire/posts/907604939352650,2016-02-24 12:14:58,9,1,1,8,1,0,0,0,0
669417179838095_891266314319846,Hip Hop is about expressing realness & making your voice heard. COMMENT why you don't let tobacco get in the way of your grind.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/891266314319846/?type=3,https://www.facebook.com/FreshEmpire/posts/891266314319846:0,2016-02-23 18:12:00,293,7,12,293,0,0,0,0,0
669417179838095_906726462773831,Did you and the squad fall through Power 106 All Star Basketball Series- Fountain Valley? Check out the pics and tag your squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.906690762777401.1073741874.669417179838095/906690886110722/?type=3,https://www.facebook.com/FreshEmpire/posts/906726462773831,2016-02-22 20:22:04,9,1,0,9,0,0,0,0,0
669417179838095_888741351239009,Motivation Monday. Ya dig?,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/888741351239009/?type=3,https://www.facebook.com/FreshEmpire/posts/888741351239009:0,2016-02-22 08:30:00,103,3,18,103,0,0,0,0,0
669417179838095_885247381588406,Who's out there trying to quit cigs and live that tobacco-free life? Let Fresh Empire rock with you. http://bit.ly/FEquit1,Trying to Quit,link,http://bit.ly/FEquit1,https://www.facebook.com/FreshEmpire/posts/885247381588406,2016-02-20 15:45:01,31,0,3,31,0,0,0,0,0
669417179838095_885246798255131,S/O to everyone proud to be fresh and in control. LIKE if you won't let tobacco control you.,I Got This,video,https://www.facebook.com/FreshEmpire/videos/885246798255131/,https://www.facebook.com/FreshEmpire/videos/885246798255131/,2016-02-19 19:03:00,233,5,25,233,0,0,0,0,0
669417179838095_885240854922392,When you do YOU...fresh...people will follow. Up your follow-back game by keeping it tobacco-free.,For you & Family,video,https://www.facebook.com/FreshEmpire/videos/885240854922392/,https://www.facebook.com/FreshEmpire/videos/885240854922392/,2016-02-18 18:45:00,175,5,9,175,0,0,0,0,0
669417179838095_904172136362597,Did you and the squad fall through Fresh Cue LA? Check out the pics and tag your squad.,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.904168236362987.1073741873.669417179838095/904168313029646/?type=3,https://www.facebook.com/FreshEmpire/posts/904172136362597,2016-02-18 11:17:53,4,1,0,4,0,0,0,0,0
669417179838095_881829781930166,"Not broken, but awoken…it's time to boss up and end the cycle.  SHARE if you're about keeping it tobacco-free. Break the cycle.",Break Free,video,https://www.facebook.com/FreshEmpire/videos/881829781930166/,https://www.facebook.com/FreshEmpire/videos/881829781930166/,2016-02-17 14:00:11,772,11,87,772,0,0,0,0,0
669417179838095_885234158256395,Motivation Monday.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/885234158256395/?type=3,https://www.facebook.com/FreshEmpire/posts/885234158256395:0,2016-02-15 09:00:00,521,3,69,521,0,0,0,0,0
669417179838095_885231524923325,Mind on the future. 💚 full of Hip Hop. Lungs free from tobacco smoke. SHARE if you're about that tobacco-free life.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/885231524923325/?type=3,https://www.facebook.com/FreshEmpire/posts/885231524923325:0,2016-02-14 13:05:00,1713,6,34,1713,0,0,0,0,0
669417179838095_887980391315105,"When you're a king, you stay in control and keep it tobacco-free. LIKE if that's you. 👑👑👑",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/887980391315105/?type=3,https://www.facebook.com/FreshEmpire/posts/887980391315105:0,2016-02-13 17:37:00,1405,18,8,1405,0,0,0,0,0
669417179838095_885229094923568,Fear kills dreams. TAG someone who inspires you. 🙌🏽🙌🏽🙌🏽,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/885229094923568/?type=3,https://www.facebook.com/FreshEmpire/posts/885229094923568:0,2016-02-12 16:53:00,5043,52,113,5043,0,0,0,0,0
669417179838095_881829271930217,We all have a story. Learn more about what motivates Jayy Starr to live tobacco-free. http://bit.ly/JayyStarrBTS1,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/881829271930217/?type=3,https://www.facebook.com/FreshEmpire/posts/881829271930217:0,2016-02-11 14:13:01,3406,12,41,3406,0,0,0,0,0
669417179838095_889788804467597,Always putting in work to get to the top of the game. SHARE if you live tobacco-free and stay winnin'.,Grind Hard,video,https://www.facebook.com/FreshEmpire/videos/889788804467597/,https://www.facebook.com/FreshEmpire/videos/889788804467597/,2016-02-10 17:00:00,2652,47,241,2652,0,0,0,0,0
669417179838095_899786730134471,Birthday Bash VI was everything! Houston showed so much love. Tag your squad if you see them.,Birthday Bash VI,photo,https://www.facebook.com/FreshEmpire/photos/a.899786710134473.1073741867.669417179838095/899786730134471/?type=3,https://www.facebook.com/FreshEmpire/posts/899786730134471,2016-02-10 14:00:08,14,2,0,14,0,0,0,0,0
669417179838095_884764484970029,Motivation Monday. Rise and grind Fresh Fam.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/884764484970029/?type=3,https://www.facebook.com/FreshEmpire/posts/884764484970029:0,2016-02-08 09:05:01,185,1,7,185,0,0,0,0,0
669417179838095_884763891636755,"It's time to speak up. There's no such thing as safe tobacco. Tobacco smoke contains toxic, cancer-causing chemicals that can cause serious health problems, even early death. SHARE this if you won't let tobacco silence you.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/884763891636755/?type=3,https://www.facebook.com/FreshEmpire/posts/884763891636755:0,2016-02-07 19:02:00,1179,12,42,1179,0,0,0,0,0
